county,use_date,total_cases,deaths
DeKalb,2021-03-17,188,4
DeKalb,2021-03-18,157,3
DeKalb,2021-03-19,132,2
DeKalb,2021-03-20,159,1
DeKalb,2021-03-21,120,0
DeKalb,2021-03-22,84,2
DeKalb,2021-03-23,145,0
DeKalb,2021-03-24,112,6
DeKalb,2021-03-25,197,3
DeKalb,2021-03-26,129,6
DeKalb,2021-03-27,136,7
DeKalb,2021-03-28,56,0
DeKalb,2021-03-29,185,4
DeKalb,2021-03-30,111,0
DeKalb,2021-03-31,123,4
Decatur,2020-09-01,4,0
Decatur,2020-09-02,4,1
Decatur,2020-09-03,6,0
Decatur,2020-09-04,4,0
Decatur,2020-09-05,0,0
Decatur,2020-09-06,2,0
Decatur,2020-09-07,5,0
Decatur,2020-09-08,10,0
Decatur,2020-09-09,14,0
Decatur,2020-09-10,8,0
Decatur,2020-09-11,8,0
Decatur,2020-09-12,9,0
Decatur,2020-09-13,2,1
Decatur,2020-09-14,6,0
Decatur,2020-09-15,4,0
Decatur,2020-09-16,10,0
Decatur,2020-09-17,7,1
Decatur,2020-09-18,4,1
Decatur,2020-09-19,12,1
Decatur,2020-09-20,8,0
Decatur,2020-09-21,9,0
Decatur,2020-09-22,5,2
Decatur,2020-09-23,3,0
Decatur,2020-09-24,3,0
Decatur,2020-09-25,7,0
Decatur,2020-09-26,14,1
Decatur,2020-09-27,3,0
Decatur,2020-09-28,6,0
Decatur,2020-09-29,4,0
Decatur,2020-09-30,9,0
Decatur,2020-10-01,7,0
Decatur,2020-10-02,9,0
Decatur,2020-10-03,16,0
Decatur,2020-10-04,6,0
Decatur,2020-10-05,8,3
Decatur,2020-10-06,6,0
Decatur,2020-10-07,3,0
Decatur,2020-10-08,14,1
Decatur,2020-10-09,10,0
Decatur,2020-10-10,4,1
Decatur,2020-10-11,17,0
Decatur,2020-10-12,8,0
Decatur,2020-10-13,4,0
Decatur,2020-10-14,3,0
Decatur,2020-10-15,7,0
Decatur,2020-10-16,8,0
Decatur,2020-10-17,3,0
Decatur,2020-10-18,2,0
Decatur,2020-10-19,4,0
Decatur,2020-10-20,4,0
Decatur,2020-10-21,22,0
Decatur,2020-10-22,8,0
Decatur,2020-10-23,10,0
Decatur,2020-10-24,7,0
Decatur,2020-10-25,1,0
Decatur,2020-10-26,4,0
Decatur,2020-10-27,4,0
Decatur,2020-10-28,6,0
Decatur,2020-10-29,5,0
Decatur,2020-10-30,7,1
Decatur,2020-10-31,2,0
Decatur,2020-11-01,4,0
Decatur,2020-11-02,5,0
Decatur,2020-11-03,1,0
Decatur,2020-11-04,3,1
Decatur,2020-11-05,5,0
Decatur,2020-11-06,4,0
Decatur,2020-11-07,11,0
Decatur,2020-11-08,3,0
Decatur,2020-11-09,7,1
Decatur,2020-11-10,8,0
Decatur,2020-11-11,3,1
Decatur,2020-11-12,12,1
Decatur,2020-11-13,10,0
Decatur,2020-11-14,8,0
Decatur,2020-11-15,2,0
Decatur,2020-11-16,6,0
Decatur,2020-11-17,4,0
Decatur,2020-11-18,6,0
Decatur,2020-11-19,11,1
Decatur,2020-11-20,13,0
Decatur,2020-11-21,9,0
Decatur,2020-11-22,1,0
Decatur,2020-11-23,0,0
Decatur,2020-11-24,6,0
Decatur,2020-11-25,6,1
Decatur,2020-11-26,5,0
Decatur,2020-11-27,1,0
Decatur,2020-11-28,4,0
Decatur,2020-11-29,0,0
Decatur,2020-11-30,3,0
Decatur,2020-12-01,17,0
Decatur,2020-12-02,13,0
Decatur,2020-12-03,9,0
Decatur,2020-12-04,12,0
Decatur,2020-12-05,16,0
Decatur,2020-12-06,2,0
Decatur,2020-12-07,14,0
Decatur,2020-12-08,16,0
Decatur,2020-12-09,7,0
Decatur,2020-12-10,17,0
Decatur,2020-12-11,8,0
Decatur,2020-12-12,19,0
Decatur,2020-12-13,8,0
Decatur,2020-12-14,5,0
Decatur,2020-12-15,26,1
Decatur,2020-12-16,12,0
Decatur,2020-12-17,11,0
Decatur,2020-12-18,23,0
Decatur,2020-12-19,15,0
Decatur,2020-12-20,10,0
Decatur,2020-12-21,8,0
Decatur,2020-12-22,11,1
Decatur,2020-12-23,19,0
Decatur,2020-12-24,17,0
Decatur,2020-12-25,13,0
Decatur,2020-12-26,10,0
Decatur,2020-12-27,5,0
Decatur,2020-12-28,5,0
Decatur,2020-12-29,26,0
Decatur,2020-12-30,15,0
Decatur,2020-12-31,17,1
Decatur,2021-01-01,25,0
Decatur,2021-01-02,12,0
Decatur,2021-01-03,14,0
Decatur,2021-01-04,9,0
Decatur,2021-01-05,17,0
Decatur,2021-01-06,15,0
Decatur,2021-01-07,22,1
Decatur,2021-01-08,24,1
Decatur,2021-01-09,30,0
Decatur,2021-01-10,20,0
Decatur,2021-01-11,18,0
Decatur,2021-01-12,23,0
Decatur,2021-01-13,9,0
Decatur,2021-01-14,31,0
Decatur,2021-01-15,7,0
Decatur,2021-01-16,24,0
Decatur,2021-01-17,11,0
Decatur,2021-01-18,6,0
Decatur,2021-01-19,23,0
Decatur,2021-01-20,19,0
Decatur,2021-01-21,13,1
Decatur,2021-01-22,15,0
Decatur,2021-01-23,18,0
Decatur,2021-01-24,24,0
Decatur,2021-01-25,7,0
Decatur,2021-01-26,9,0
Decatur,2021-01-27,27,0
Decatur,2021-01-28,10,0
Decatur,2021-01-29,34,0
Decatur,2021-01-30,28,0
Decatur,2021-01-31,3,0
Decatur,2021-02-01,5,0
Decatur,2021-02-02,18,0
Decatur,2021-02-03,8,0
Decatur,2021-02-04,5,0
Decatur,2021-02-05,18,1
Decatur,2021-02-06,6,0
Decatur,2021-02-07,3,0
Decatur,2021-02-08,5,0
Decatur,2021-02-09,13,0
Decatur,2021-02-10,14,0
Decatur,2021-02-11,3,0
Decatur,2021-02-12,3,1
Decatur,2021-02-13,7,0
Decatur,2021-02-14,1,0
Decatur,2021-02-15,1,0
Decatur,2021-02-16,0,1
Decatur,2021-02-17,1,0
Decatur,2021-02-18,4,1
Decatur,2021-02-19,14,0
Decatur,2021-02-20,8,1
Decatur,2021-02-21,2,0
Decatur,2021-02-22,1,0
Decatur,2021-02-23,14,0
Decatur,2021-02-24,18,1
Decatur,2021-02-25,4,0
Decatur,2021-02-26,8,0
Decatur,2021-02-27,3,0
Decatur,2021-02-28,1,0
Decatur,2021-03-01,0,0
Decatur,2021-03-02,2,0
Decatur,2021-03-03,2,0
Decatur,2021-03-04,0,0
Decatur,2021-03-05,16,0
Decatur,2021-03-06,0,0
Decatur,2021-03-07,3,0
Decatur,2021-03-08,2,0
Decatur,2021-03-09,3,0
Decatur,2021-03-10,3,0
Decatur,2021-03-11,2,0
Decatur,2021-03-12,3,0
Decatur,2021-03-13,6,0
Decatur,2021-03-14,1,0
Decatur,2021-03-15,0,0
Decatur,2021-03-16,2,0
Decatur,2021-03-17,11,0
Decatur,2021-03-18,4,0
Decatur,2021-03-19,4,0
Decatur,2021-03-20,4,0
Decatur,2021-03-21,1,0
Decatur,2021-03-22,0,0
Decatur,2021-03-23,6,0
Decatur,2021-03-24,2,0
Decatur,2021-03-25,2,0
Decatur,2021-03-26,10,1
Decatur,2021-03-27,4,0
Decatur,2021-03-28,2,0
Decatur,2021-03-29,3,0
Decatur,2021-03-30,6,0
Decatur,2021-03-31,3,0
Dodge,2020-09-01,9,0
Dodge,2020-09-02,4,0
Dodge,2020-09-03,8,0
Dodge,2020-09-04,5,0
Dodge,2020-09-05,3,1
Dodge,2020-09-06,7,0
Dodge,2020-09-07,1,0
Dodge,2020-09-08,1,1
Dodge,2020-09-09,7,0
Dodge,2020-09-10,6,0
Dodge,2020-09-11,2,0
Dodge,2020-09-12,7,0
Dodge,2020-09-13,0,0
Dodge,2020-09-14,2,0
Dodge,2020-09-15,2,0
Dodge,2020-09-16,6,0
Dodge,2020-09-17,5,1
Dodge,2020-09-18,11,1
Dodge,2020-09-19,7,0
Dodge,2020-09-20,5,0
Dodge,2020-09-21,5,0
Dodge,2020-09-22,8,1
Dodge,2020-09-23,9,0
Dodge,2020-09-24,3,0
Dodge,2020-09-25,8,0
Dodge,2020-09-26,9,0
Dodge,2020-09-27,0,0
Dodge,2020-09-28,1,0
Dodge,2020-09-29,2,0
Dodge,2020-09-30,6,0
Dodge,2020-10-01,5,0
Dodge,2020-10-02,2,0
Dodge,2020-10-03,5,0
Dodge,2020-10-04,1,0
Dodge,2020-10-05,2,0
Dodge,2020-10-06,6,0
Dodge,2020-10-07,1,0
Dodge,2020-10-08,2,0
Dodge,2020-10-09,8,0
Dodge,2020-10-10,7,0
Dodge,2020-10-11,5,0
Dodge,2020-10-12,5,0
Dodge,2020-10-13,7,1
Dodge,2020-10-14,21,0
Dodge,2020-10-15,10,0
Dodge,2020-10-16,18,0
Dodge,2020-10-17,6,1
Dodge,2020-10-18,10,0
Dodge,2020-10-19,6,0
Dodge,2020-10-20,14,0
Dodge,2020-10-21,25,0
Dodge,2020-10-22,15,0
Dodge,2020-10-23,23,1
Dodge,2020-10-24,22,0
Dodge,2020-10-25,4,0
Dodge,2020-10-26,4,1
Dodge,2020-10-27,10,3
Dodge,2020-10-28,4,0
Dodge,2020-10-29,24,0
Dodge,2020-10-30,12,0
Dodge,2020-10-31,17,0
Dodge,2020-11-01,2,0
Dodge,2020-11-02,2,2
Dodge,2020-11-03,4,0
Dodge,2020-11-04,5,2
Dodge,2020-11-05,9,2
Dodge,2020-11-06,2,0
Dodge,2020-11-07,9,0
Dodge,2020-11-08,7,0
Dodge,2020-11-09,8,0
Dodge,2020-11-10,2,1
Dodge,2020-11-11,3,1
Dodge,2020-11-12,1,0
Dodge,2020-11-13,9,0
Dodge,2020-11-14,6,0
Dodge,2020-11-15,1,0
Dodge,2020-11-16,0,0
Dodge,2020-11-17,9,0
Dodge,2020-11-18,7,1
Dodge,2020-11-19,2,3
Dodge,2020-11-20,9,0
Dodge,2020-11-21,3,1
Dodge,2020-11-22,3,0
Dodge,2020-11-23,1,0
Dodge,2020-11-24,2,0
Dodge,2020-11-25,2,1
Dodge,2020-11-26,3,0
Dodge,2020-11-27,3,0
Dodge,2020-11-28,1,0
Dodge,2020-11-29,0,0
Dodge,2020-11-30,3,0
Dodge,2020-12-01,3,0
Dodge,2020-12-02,7,2
Dodge,2020-12-03,6,0
Dodge,2020-12-04,8,0
Dodge,2020-12-05,11,1
Dodge,2020-12-06,3,0
Dodge,2020-12-07,9,0
Dodge,2020-12-08,10,1
Dodge,2020-12-09,12,0
Dodge,2020-12-10,5,1
Dodge,2020-12-11,4,0
Dodge,2020-12-12,18,0
Dodge,2020-12-13,3,0
Dodge,2020-12-14,4,0
Dodge,2020-12-15,17,0
Dodge,2020-12-16,11,1
Dodge,2020-12-17,16,0
Dodge,2020-12-18,19,0
Dodge,2020-12-19,13,0
Dodge,2020-12-20,6,0
Dodge,2020-12-21,1,1
Dodge,2020-12-22,18,0
Dodge,2020-12-23,27,1
Dodge,2020-12-24,55,0
Dodge,2020-12-25,16,0
Dodge,2020-12-26,3,0
Dodge,2020-12-27,3,0
Dodge,2020-12-28,3,0
Dodge,2020-12-29,21,0
Dodge,2020-12-30,30,0
Dodge,2020-12-31,38,0
Dodge,2021-01-01,38,0
Dodge,2021-01-02,19,0
Dodge,2021-01-03,21,0
Dodge,2021-01-04,11,0
Dodge,2021-01-05,32,0
Dodge,2021-01-06,50,0
Dodge,2021-01-07,15,0
Dodge,2021-01-08,33,0
Dodge,2021-01-09,24,0
Dodge,2021-01-10,18,0
Dodge,2021-01-11,20,0
Dodge,2021-01-12,25,0
Dodge,2021-01-13,22,0
Dodge,2021-01-14,12,3
Dodge,2021-01-15,18,0
Dodge,2021-01-16,6,0
Dodge,2021-01-17,8,0
Dodge,2021-01-18,11,1
Dodge,2021-01-19,7,0
Dodge,2021-01-20,20,1
Dodge,2021-01-21,11,1
Dodge,2021-01-22,18,1
Dodge,2021-01-23,14,0
Dodge,2021-01-24,6,0
Dodge,2021-01-25,4,0
Dodge,2021-01-26,9,0
Dodge,2021-01-27,8,0
Dodge,2021-01-28,9,0
Dodge,2021-01-29,10,0
Dodge,2021-01-30,10,0
Dodge,2021-01-31,9,0
Dodge,2021-02-01,9,0
Dodge,2021-02-02,9,0
Dodge,2021-02-03,6,0
Dodge,2021-02-04,8,0
Dodge,2021-02-05,6,0
Dodge,2021-02-06,1,0
Dodge,2021-02-07,2,0
Dodge,2021-02-08,1,0
Dodge,2021-02-09,7,0
Dodge,2021-02-10,5,1
Dodge,2021-02-11,2,0
Dodge,2021-02-12,7,0
Dodge,2021-02-13,4,0
Dodge,2021-02-14,2,0
Dodge,2021-02-15,1,1
Dodge,2021-02-16,3,0
Dodge,2021-02-17,5,0
Dodge,2021-02-18,2,0
Dodge,2021-02-19,0,0
Dodge,2021-02-20,4,1
Dodge,2021-02-21,3,0
Dodge,2021-02-22,1,0
Dodge,2021-02-23,5,1
Dodge,2021-02-24,2,1
Dodge,2021-02-25,8,0
Dodge,2021-02-26,4,0
Dodge,2021-02-27,7,0
Dodge,2021-02-28,0,0
Dodge,2021-03-01,1,0
Dodge,2021-03-02,1,1
Dodge,2021-03-03,0,0
Dodge,2021-03-04,4,0
Dodge,2021-03-05,3,0
Dodge,2021-03-06,1,0
Dodge,2021-03-07,2,0
Dodge,2021-03-08,1,0
Dodge,2021-03-09,2,0
Dodge,2021-03-10,3,0
Dodge,2021-03-11,0,0
Dodge,2021-03-12,1,0
Dodge,2021-03-13,2,0
Dodge,2021-03-14,1,0
Dodge,2021-03-15,0,0
Dodge,2021-03-16,3,0
Dodge,2021-03-17,0,0
Dodge,2021-03-18,1,0
Dodge,2021-03-19,1,0
Dodge,2021-03-20,0,0
Dodge,2021-03-21,0,0
Dodge,2021-03-22,1,0
Dodge,2021-03-23,2,0
Dodge,2021-03-24,2,0
Dodge,2021-03-25,1,0
Dodge,2021-03-26,0,0
Dodge,2021-03-27,0,0
Dodge,2021-03-28,0,0
Dodge,2021-03-29,1,0
Dodge,2021-03-30,1,0
Dodge,2021-03-31,2,0
Dooly,2020-09-01,0,0
Dooly,2020-09-02,3,0
Dooly,2020-09-03,7,0
Dooly,2020-09-04,3,0
Dooly,2020-09-05,3,0
Dooly,2020-09-06,0,0
Dooly,2020-09-07,0,0
Dooly,2020-09-08,3,0
Dooly,2020-09-09,1,0
Dooly,2020-09-10,4,0
Dooly,2020-09-11,2,0
Dooly,2020-09-12,1,0
Dooly,2020-09-13,4,0
Dooly,2020-09-14,0,0
Dooly,2020-09-15,2,0
Dooly,2020-09-16,5,0
Dooly,2020-09-17,8,0
Dooly,2020-09-18,6,0
Dooly,2020-09-19,2,0
Dooly,2020-09-20,3,0
Dooly,2020-09-21,1,0
Dooly,2020-09-22,5,0
Dooly,2020-09-23,4,0
Dooly,2020-09-24,1,0
Dooly,2020-09-25,4,0
Dooly,2020-09-26,0,0
Dooly,2020-09-27,0,0
Dooly,2020-09-28,2,0
Dooly,2020-09-29,1,0
Dooly,2020-09-30,2,0
Dooly,2020-10-01,1,0
Dooly,2020-10-02,5,0
Dooly,2020-10-03,1,0
Dooly,2020-10-04,0,0
Dooly,2020-10-05,3,0
Dooly,2020-10-06,1,0
Dooly,2020-10-07,3,0
Dooly,2020-10-08,1,0
Dooly,2020-10-09,5,0
Dooly,2020-10-10,0,0
Dooly,2020-10-11,1,0
Dooly,2020-10-12,1,0
Dooly,2020-10-13,0,0
Dooly,2020-10-14,0,0
Dooly,2020-10-15,1,0
Dooly,2020-10-16,3,0
Dooly,2020-10-17,1,1
Dooly,2020-10-18,2,1
Dooly,2020-10-19,0,0
Dooly,2020-10-20,0,0
Dooly,2020-10-21,4,0
Dooly,2020-10-22,1,0
Dooly,2020-10-23,4,1
Dooly,2020-10-24,0,1
Dooly,2020-10-25,0,0
Dooly,2020-10-26,2,0
Dooly,2020-10-27,2,0
Dooly,2020-10-28,1,0
Dooly,2020-10-29,1,0
Dooly,2020-10-30,1,0
Dooly,2020-10-31,2,0
Dooly,2020-11-01,1,0
Dooly,2020-11-02,0,0
Dooly,2020-11-03,0,0
Dooly,2020-11-04,2,0
Dooly,2020-11-05,3,0
Dooly,2020-11-06,2,0
Dooly,2020-11-07,3,0
Dooly,2020-11-08,1,0
Dooly,2020-11-09,2,0
Dooly,2020-11-10,0,0
Dooly,2020-11-11,3,0
Dooly,2020-11-12,5,0
Dooly,2020-11-13,0,0
Dooly,2020-11-14,2,0
Dooly,2020-11-15,0,0
Dooly,2020-11-16,0,0
Dooly,2020-11-17,3,0
Dooly,2020-11-18,3,0
Dooly,2020-11-19,6,0
Dooly,2020-11-20,3,0
Dooly,2020-11-21,8,0
Dooly,2020-11-22,0,0
Dooly,2020-11-23,0,0
Dooly,2020-11-24,3,0
Dooly,2020-11-25,5,0
Dooly,2020-11-26,1,0
Dooly,2020-11-27,1,0
Dooly,2020-11-28,0,0
Dooly,2020-11-29,1,0
Dooly,2020-11-30,0,0
Dooly,2020-12-01,5,0
Dooly,2020-12-02,1,0
Dooly,2020-12-03,7,0
Dooly,2020-12-04,4,0
Dooly,2020-12-05,10,0
Dooly,2020-12-06,0,0
Dooly,2020-12-07,5,0
Dooly,2020-12-08,0,1
Dooly,2020-12-09,11,0
Dooly,2020-12-10,12,1
Dooly,2020-12-11,10,0
Dooly,2020-12-12,6,0
Dooly,2020-12-13,0,0
Dooly,2020-12-14,2,0
Dooly,2020-12-15,9,0
Dooly,2020-12-16,12,0
Dooly,2020-12-17,6,0
Dooly,2020-12-18,6,0
Dooly,2020-12-19,4,0
Dooly,2020-12-20,5,0
Dooly,2020-12-21,4,0
Dooly,2020-12-22,3,0
Dooly,2020-12-23,12,0
Dooly,2020-12-24,14,0
Dooly,2020-12-25,4,0
Dooly,2020-12-26,3,1
Dooly,2020-12-27,1,0
Dooly,2020-12-28,3,0
Dooly,2020-12-29,5,1
Dooly,2020-12-30,12,0
Dooly,2020-12-31,6,0
Dooly,2021-01-01,7,0
Dooly,2021-01-02,7,0
Dooly,2021-01-03,3,0
Dooly,2021-01-04,3,0
Dooly,2021-01-05,6,0
Dooly,2021-01-06,16,0
Dooly,2021-01-07,3,0
Dooly,2021-01-08,19,0
Dooly,2021-01-09,12,1
Dooly,2021-01-10,5,0
Dooly,2021-01-11,4,0
Dooly,2021-01-12,7,1
Dooly,2021-01-13,13,0
Dooly,2021-01-14,9,0
Dooly,2021-01-15,10,0
Dooly,2021-01-16,9,0
Dooly,2021-01-17,3,0
Dooly,2021-01-18,1,0
Dooly,2021-01-19,3,0
Dooly,2021-01-20,7,0
Dooly,2021-01-21,8,0
Dooly,2021-01-22,15,0
Dooly,2021-01-23,7,0
Dooly,2021-01-24,14,0
Dooly,2021-01-25,0,0
Dooly,2021-01-26,9,0
Dooly,2021-01-27,6,1
Dooly,2021-01-28,13,0
Dooly,2021-01-29,7,0
Dooly,2021-01-30,6,0
Dooly,2021-01-31,1,0
Dooly,2021-02-01,0,0
Dooly,2021-02-02,9,0
Dooly,2021-02-03,7,0
Dooly,2021-02-04,16,0
Dooly,2021-02-05,12,0
Dooly,2021-02-06,0,0
Dooly,2021-02-07,0,0
Dooly,2021-02-08,0,0
Dooly,2021-02-09,7,0
Dooly,2021-02-10,1,1
Dooly,2021-02-11,2,0
Dooly,2021-02-12,1,0
Dooly,2021-02-13,2,0
Dooly,2021-02-14,1,0
Dooly,2021-02-15,0,0
Dooly,2021-02-16,0,0
Dooly,2021-02-17,2,0
Dooly,2021-02-18,3,0
Dooly,2021-02-19,1,0
Dooly,2021-02-20,3,0
Dooly,2021-02-21,4,0
Dooly,2021-02-22,1,0
Dooly,2021-02-23,0,0
Dooly,2021-02-24,3,0
Dooly,2021-02-25,2,0
Dooly,2021-02-26,4,0
Dooly,2021-02-27,16,0
Dooly,2021-02-28,6,0
Dooly,2021-03-01,1,0
Dooly,2021-03-02,1,0
Dooly,2021-03-03,4,0
Dooly,2021-03-04,2,0
Dooly,2021-03-05,0,0
Dooly,2021-03-06,1,1
Dooly,2021-03-07,2,0
Dooly,2021-03-08,1,0
Dooly,2021-03-09,0,0
Dooly,2021-03-10,8,0
Dooly,2021-03-11,0,1
Dooly,2021-03-12,0,0
Dooly,2021-03-13,0,0
Dooly,2021-03-14,0,0
Dooly,2021-03-15,0,0
Dooly,2021-03-16,0,0
Dooly,2021-03-17,4,1
Dooly,2021-03-18,11,0
Dooly,2021-03-19,3,0
Dooly,2021-03-20,0,0
Dooly,2021-03-21,0,0
Dooly,2021-03-22,0,0
Dooly,2021-03-23,0,0
Dooly,2021-03-24,3,0
Dooly,2021-03-25,1,0
Dooly,2021-03-26,5,0
Dooly,2021-03-27,0,0
Dooly,2021-03-28,0,0
Dooly,2021-03-29,0,0
Dooly,2021-03-30,1,0
Dooly,2021-03-31,1,0
Dougherty,2020-09-01,9,1
Dougherty,2020-09-02,14,0
Dougherty,2020-09-03,8,0
Dougherty,2020-09-04,14,1
Dougherty,2020-09-05,7,0
Dougherty,2020-09-06,11,0
Dougherty,2020-09-07,6,0
Dougherty,2020-09-08,13,0
Dougherty,2020-09-09,1,0
Dougherty,2020-09-10,4,1
Dougherty,2020-09-11,11,0
Dougherty,2020-09-12,10,0
Dougherty,2020-09-13,7,0
Dougherty,2020-09-14,9,1
Dougherty,2020-09-15,4,0
Dougherty,2020-09-16,10,0
Dougherty,2020-09-17,6,0
Dougherty,2020-09-18,5,0
Dougherty,2020-09-19,15,0
Dougherty,2020-09-20,5,0
Dougherty,2020-09-21,3,0
Dougherty,2020-09-22,3,1
Dougherty,2020-09-23,6,2
Dougherty,2020-09-24,5,1
Dougherty,2020-09-25,8,1
Dougherty,2020-09-26,10,0
Dougherty,2020-09-27,4,0
Dougherty,2020-09-28,3,0
Dougherty,2020-09-29,3,0
Dougherty,2020-09-30,5,0
Dougherty,2020-10-01,9,0
Dougherty,2020-10-02,3,0
Dougherty,2020-10-03,6,1
Dougherty,2020-10-04,2,0
Dougherty,2020-10-05,10,0
Dougherty,2020-10-06,4,0
Dougherty,2020-10-07,5,0
Dougherty,2020-10-08,6,0
Dougherty,2020-10-09,15,0
Dougherty,2020-10-10,8,0
Dougherty,2020-10-11,3,0
Dougherty,2020-10-12,4,0
Dougherty,2020-10-13,7,0
Dougherty,2020-10-14,7,0
Dougherty,2020-10-15,8,1
Dougherty,2020-10-16,7,1
Dougherty,2020-10-17,2,0
Dougherty,2020-10-18,5,0
Dougherty,2020-10-19,3,0
Dougherty,2020-10-20,5,0
Dougherty,2020-10-21,6,0
Dougherty,2020-10-22,4,0
Dougherty,2020-10-23,10,1
Dougherty,2020-10-24,4,0
Dougherty,2020-10-25,1,0
Dougherty,2020-10-26,2,0
Dougherty,2020-10-27,8,0
Dougherty,2020-10-28,7,0
Dougherty,2020-10-29,7,0
Dougherty,2020-10-30,7,0
Dougherty,2020-10-31,5,0
Dougherty,2020-11-01,6,0
Dougherty,2020-11-02,5,0
Dougherty,2020-11-03,4,0
Dougherty,2020-11-04,2,2
Dougherty,2020-11-05,12,0
Dougherty,2020-11-06,8,0
Dougherty,2020-11-07,10,0
Dougherty,2020-11-08,1,0
Dougherty,2020-11-09,5,1
Dougherty,2020-11-10,10,0
Dougherty,2020-11-11,9,0
Dougherty,2020-11-12,2,1
Dougherty,2020-11-13,10,1
Dougherty,2020-11-14,9,0
Dougherty,2020-11-15,7,0
Dougherty,2020-11-16,1,1
Dougherty,2020-11-17,6,0
Dougherty,2020-11-18,18,0
Dougherty,2020-11-19,13,1
Dougherty,2020-11-20,15,0
Dougherty,2020-11-21,14,0
Dougherty,2020-11-22,5,0
Dougherty,2020-11-23,3,1
Dougherty,2020-11-24,16,0
Dougherty,2020-11-25,16,0
Dougherty,2020-11-26,16,0
Dougherty,2020-11-27,8,0
Dougherty,2020-11-28,8,1
Dougherty,2020-11-29,5,0
Dougherty,2020-11-30,3,0
Dougherty,2020-12-01,53,0
Dougherty,2020-12-02,40,0
Dougherty,2020-12-03,29,0
Dougherty,2020-12-04,27,0
Dougherty,2020-12-05,19,0
Dougherty,2020-12-06,6,0
Dougherty,2020-12-07,41,0
Dougherty,2020-12-08,13,0
Dougherty,2020-12-09,33,0
Dougherty,2020-12-10,53,0
Dougherty,2020-12-11,33,1
Dougherty,2020-12-12,46,0
Dougherty,2020-12-13,31,0
Dougherty,2020-12-14,16,0
Dougherty,2020-12-15,15,0
Dougherty,2020-12-16,42,0
Dougherty,2020-12-17,41,0
Dougherty,2020-12-18,39,0
Dougherty,2020-12-19,10,0
Dougherty,2020-12-20,32,0
Dougherty,2020-12-21,16,0
Dougherty,2020-12-22,23,1
Dougherty,2020-12-23,27,0
Dougherty,2020-12-24,57,1
Dougherty,2020-12-25,15,0
Dougherty,2020-12-26,5,0
Dougherty,2020-12-27,13,0
Dougherty,2020-12-28,25,0
Dougherty,2020-12-29,34,0
Dougherty,2020-12-30,59,0
Dougherty,2020-12-31,68,1
Dougherty,2021-01-01,85,0
Dougherty,2021-01-02,19,0
Dougherty,2021-01-03,19,0
Dougherty,2021-01-04,73,0
Dougherty,2021-01-05,72,0
Dougherty,2021-01-06,99,0
Dougherty,2021-01-07,85,0
Dougherty,2021-01-08,113,1
Dougherty,2021-01-09,107,1
Dougherty,2021-01-10,43,1
Dougherty,2021-01-11,36,0
Dougherty,2021-01-12,63,0
Dougherty,2021-01-13,80,0
Dougherty,2021-01-14,74,0
Dougherty,2021-01-15,72,11
Dougherty,2021-01-16,47,6
Dougherty,2021-01-17,25,0
Dougherty,2021-01-18,12,0
Dougherty,2021-01-19,45,2
Dougherty,2021-01-20,54,2
Dougherty,2021-01-21,59,1
Dougherty,2021-01-22,77,6
Dougherty,2021-01-23,60,0
Dougherty,2021-01-24,30,0
Dougherty,2021-01-25,33,1
Dougherty,2021-01-26,48,1
Dougherty,2021-01-27,93,0
Dougherty,2021-01-28,98,1
Dougherty,2021-01-29,47,1
Dougherty,2021-01-30,32,0
Dougherty,2021-01-31,23,0
Dougherty,2021-02-01,11,2
Dougherty,2021-02-02,23,2
Dougherty,2021-02-03,32,0
Dougherty,2021-02-04,25,4
Dougherty,2021-02-05,31,0
Dougherty,2021-02-06,37,1
Dougherty,2021-02-07,17,0
Dougherty,2021-02-08,8,0
Dougherty,2021-02-09,30,1
Dougherty,2021-02-10,25,0
Dougherty,2021-02-11,12,1
Dougherty,2021-02-12,24,3
Dougherty,2021-02-13,23,0
Dougherty,2021-02-14,12,0
Dougherty,2021-02-15,7,0
Dougherty,2021-02-16,10,1
Dougherty,2021-02-17,22,1
Dougherty,2021-02-18,15,1
Dougherty,2021-02-19,14,2
Dougherty,2021-02-20,4,4
Dougherty,2021-02-21,8,0
Dougherty,2021-02-22,4,0
Dougherty,2021-02-23,15,0
Dougherty,2021-02-24,21,0
Dougherty,2021-02-25,25,1
Dougherty,2021-02-26,8,0
Dougherty,2021-02-27,15,0
Dougherty,2021-02-28,4,0
Dougherty,2021-03-01,2,0
Dougherty,2021-03-02,10,1
Dougherty,2021-03-03,13,1
Dougherty,2021-03-04,18,0
Dougherty,2021-03-05,10,0
Dougherty,2021-03-06,1,1
Dougherty,2021-03-07,3,0
Dougherty,2021-03-08,3,0
Dougherty,2021-03-09,8,0
Dougherty,2021-03-10,4,1
Dougherty,2021-03-11,8,0
Dougherty,2021-03-12,6,0
Dougherty,2021-03-13,9,0
Dougherty,2021-03-14,2,0
Dougherty,2021-03-15,3,1
Dougherty,2021-03-16,1,0
Dougherty,2021-03-17,6,0
Dougherty,2021-03-18,6,1
Dougherty,2021-03-19,6,1
Dougherty,2021-03-20,14,2
Dougherty,2021-03-21,1,0
Dougherty,2021-03-22,1,0
Dougherty,2021-03-23,17,0
Dougherty,2021-03-24,8,0
Dougherty,2021-03-25,2,0
Dougherty,2021-03-26,1,0
Dougherty,2021-03-27,8,0
Dougherty,2021-03-28,3,0
